date,location_key,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,new_persons_vaccinated_pfizer,cumulative_persons_vaccinated_pfizer,new_persons_fully_vaccinated_pfizer,cumulative_persons_fully_vaccinated_pfizer,new_vaccine_doses_administered_pfizer,cumulative_vaccine_doses_administered_pfizer,new_persons_vaccinated_moderna,cumulative_persons_vaccinated_moderna,new_persons_fully_vaccinated_moderna,cumulative_persons_fully_vaccinated_moderna,new_vaccine_doses_administered_moderna,cumulative_vaccine_doses_administered_moderna,new_persons_vaccinated_janssen,cumulative_persons_vaccinated_janssen,new_persons_fully_vaccinated_janssen,cumulative_persons_fully_vaccinated_janssen,new_vaccine_doses_administered_janssen,cumulative_vaccine_doses_administered_janssen,new_persons_vaccinated_sinovac,total_persons_vaccinated_sinovac,new_persons_fully_vaccinated_sinovac,total_persons_fully_vaccinated_sinovac,new_vaccine_doses_administered_sinovac,total_vaccine_doses_administered_sinovac
2022-09-15,US_IN_18057,,,0,249485,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_IN_18059,,,0,54627,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_IN_18061,,,0,21357,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_IN_18063,,,0,127481,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_IN_18065,,,0,25862,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_IN_18067,,,0,40613,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_IN_18069,,,0,18977,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_IN_18071,,,0,24430,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_IN_18073,,,0,16575,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_IN_18075,,,0,8203,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_IN_18077,,,0,18666,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_IN_18079,,,0,11696,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_IN_18081,,,0,96391,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_IN_18083,,,0,18552,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_IN_18085,,,0,33371,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_IN_18087,,,0,9158,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_IN_18089,,,0,286221,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_IN_18091,,,0,63822,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_IN_18093,,,0,23129,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_IN_18095,,,0,70400,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_IN_18097,,,0,565591,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_IN_18099,,,0,21384,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_IN_18101,,,0,4762,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_IN_18103,,,0,14855,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_IN_18105,,,0,89955,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_IN_18107,,,0,18137,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_IN_18109,,,0,39433,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_IN_18111,,,0,4665,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_IN_18113,,,0,18984,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_IN_18115,,,0,4565,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_IN_18117,,,0,11289,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_IN_18119,,,0,9114,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_IN_18121,,,0,6995,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_IN_18123,,,0,11243,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_IN_18125,,,0,7370,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_IN_18127,,,0,100660,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_IN_18129,,,0,12420,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_IN_18131,,,0,5773,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_IN_18133,,,0,16543,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_IN_18135,,,0,11660,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_IN_18137,,,0,14081,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_IN_18139,,,0,8004,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_IN_18141,,,0,164157,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_IN_18143,,,0,10806,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_IN_18145,,,0,26951,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_IN_18147,,,0,9328,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_IN_18149,,,0,8835,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_IN_18151,,,0,16871,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_IN_18153,,,0,10606,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_IN_18155,,,0,3438,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_IN_18157,,,0,115915,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_IN_18159,,,0,7072,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_IN_18161,,,0,3685,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_IN_18163,,,0,107886,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_IN_18165,,,0,7512,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_IN_18167,,,0,55282,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_IN_18169,,,0,13206,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_IN_18171,,,0,3903,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_IN_18173,,,0,40686,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_IN_18175,,,0,11601,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_IN_18177,,,0,34118,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_IN_18179,,,0,12154,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_IN_18181,,,0,13564,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_IN_18183,,,0,16441,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KS,0,2162128,0,1846220,0,4817969,,,0,1065698,0,2837725,,,0,651370,0,1835968,,,0,127625,0,137878,,,,,,
2022-09-15,US_KS_20001,,,0,5926,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KS_20003,,,0,3487,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KS_20005,,,0,7714,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KS_20007,,,0,2133,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KS_20009,,,0,11461,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KS_20011,,,0,5481,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KS_20013,,,0,5965,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KS_20015,,,0,33569,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KS_20017,,,0,1263,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KS_20019,,,0,1371,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KS_20021,,,0,9430,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KS_20023,,,0,1228,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KS_20025,,,0,945,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KS_20027,,,0,4955,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KS_20029,,,0,4301,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KS_20031,,,0,4439,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KS_20033,,,0,790,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KS_20035,,,0,17353,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KS_20037,,,0,18672,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KS_20039,,,0,1163,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KS_20041,,,0,10796,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KS_20043,,,0,3756,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KS_20045,,,0,77909,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KS_20047,,,0,1381,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KS_20049,,,0,884,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KS_20051,,,0,14659,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KS_20053,,,0,3516,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KS_20055,,,0,18786,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KS_20057,,,0,15894,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KS_20059,,,0,13537,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KS_20061,,,0,30527,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KS_20063,,,0,1288,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KS_20065,,,0,1246,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KS_20067,,,0,3466,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KS_20069,,,0,2794,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KS_20071,,,0,643,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KS_20073,,,0,3047,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KS_20075,,,0,1069,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KS_20077,,,0,2704,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KS_20079,,,0,16648,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KS_20081,,,0,1593,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KS_20083,,,0,829,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KS_20085,,,0,8629,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KS_20087,,,0,10572,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KS_20089,,,0,1357,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KS_20091,,,0,474201,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KS_20093,,,0,2109,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KS_20095,,,0,3447,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KS_20097,,,0,1296,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KS_20099,,,0,9941,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KS_20101,,,0,662,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KS_20103,,,0,49408,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KS_20105,,,0,1318,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KS_20107,,,0,3520,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KS_20109,,,0,1329,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KS_20111,,,0,19502,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KS_20113,,,0,16130,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KS_20115,,,0,6004,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KS_20117,,,0,6352,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KS_20119,,,0,1705,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KS_20121,,,0,16733,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KS_20123,,,0,3226,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KS_20125,,,0,14923,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KS_20127,,,0,3190,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KS_20129,,,0,1106,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KS_20131,,,0,5652,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KS_20133,,,0,4691,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KS_20135,,,0,1473,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KS_20137,,,0,2890,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KS_20139,,,0,8324,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KS_20141,,,0,1455,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KS_20143,,,0,2652,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KS_20145,,,0,3561,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KS_20147,,,0,2317,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KS_20149,,,0,10388,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KS_20151,,,0,4648,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KS_20153,,,0,1110,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KS_20155,,,0,31376,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KS_20157,,,0,2389,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KS_20159,,,0,4275,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KS_20161,,,0,29941,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KS_20163,,,0,2421,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KS_20165,,,0,1574,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KS_20167,,,0,3014,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KS_20169,,,0,27788,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KS_20171,,,0,2382,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KS_20173,,,0,293133,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KS_20175,,,0,10374,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KS_20177,,,0,111808,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KS_20179,,,0,913,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KS_20181,,,0,2660,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KS_20183,,,0,1629,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KS_20185,,,0,1963,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KS_20187,,,0,1039,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KS_20189,,,0,2214,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KS_20191,,,0,10178,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KS_20193,,,0,3286,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KS_20195,,,0,1111,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KS_20197,,,0,3386,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KS_20199,,,0,585,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KS_20201,,,0,2971,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KS_20203,,,0,1096,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KS_20205,,,0,3852,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KS_20207,,,0,1355,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KS_20209,,,0,98690,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KY,0,3014605,0,2610361,0,6859802,,,0,1398542,0,3806766,,,0,995141,0,2809872,,,0,214640,0,240497,,,,,,
2022-09-15,US_KY_21001,,,0,7671,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KY_21003,,,0,8583,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KY_21005,,,0,13064,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KY_21007,,,0,3099,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KY_21009,,,0,20770,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KY_21011,,,0,6860,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KY_21013,,,0,12121,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KY_21015,,,0,84908,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KY_21017,,,0,11719,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KY_21019,,,0,23534,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KY_21021,,,0,17448,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KY_21023,,,0,3996,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KY_21025,,,0,6757,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KY_21027,,,0,10291,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KY_21029,,,0,37747,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KY_21031,,,0,5959,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KY_21033,,,0,6734,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KY_21035,,,0,18270,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KY_21037,,,0,61021,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KY_21039,,,0,1977,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KY_21041,,,0,5053,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KY_21043,,,0,13406,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KY_21045,,,0,5969,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KY_21047,,,0,26402,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KY_21049,,,0,20187,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KY_21051,,,0,9075,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KY_21053,,,0,4288,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KY_21055,,,0,3668,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KY_21057,,,0,3026,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KY_21059,,,0,55866,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KY_21061,,,0,4258,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KY_21063,,,0,2725,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KY_21065,,,0,7501,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KY_21067,,,0,219660,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KY_21069,,,0,7656,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KY_21071,,,0,20611,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KY_21073,,,0,31843,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KY_21075,,,0,3594,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KY_21077,,,0,3709,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KY_21079,,,0,8643,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KY_21081,,,0,12534,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KY_21083,,,0,17304,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KY_21085,,,0,13838,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KY_21087,,,0,4834,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KY_21089,,,0,18763,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KY_21091,,,0,5255,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KY_21093,,,0,73470,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KY_21095,,,0,12262,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KY_21097,,,0,9612,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KY_21099,,,0,6911,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KY_21101,,,0,23834,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KY_21103,,,0,8785,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KY_21105,,,0,1669,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KY_21107,,,0,23562,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KY_21109,,,0,4991,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KY_21111,,,0,501005,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KY_21113,,,0,29658,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KY_21115,,,0,11308,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KY_21117,,,0,103237,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KY_21119,,,0,7194,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KY_21121,,,0,11613,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KY_21123,,,0,6382,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KY_21125,,,0,24957,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KY_21127,,,0,7550,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KY_21129,,,0,3732,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KY_21131,,,0,5238,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KY_21133,,,0,11598,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KY_21135,,,0,5331,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KY_21137,,,0,10226,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KY_21139,,,0,4612,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KY_21141,,,0,14064,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KY_21143,,,0,4849,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KY_21145,,,0,37156,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KY_21147,,,0,6866,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KY_21149,,,0,4805,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KY_21151,,,0,45590,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KY_21153,,,0,6295,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KY_21155,,,0,9873,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KY_21157,,,0,16938,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KY_21159,,,0,6158,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KY_21161,,,0,8845,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KY_21163,,,0,11446,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KY_21165,,,0,2931,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KY_21167,,,0,12156,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KY_21169,,,0,4151,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KY_21171,,,0,4993,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KY_21173,,,0,13400,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KY_21175,,,0,6506,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KY_21177,,,0,15967,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KY_21179,,,0,24596,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KY_21181,,,0,3903,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KY_21183,,,0,9747,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KY_21185,,,0,38985,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KY_21187,,,0,4172,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KY_21189,,,0,2132,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KY_21191,,,0,6547,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KY_21193,,,0,16220,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KY_21195,,,0,30954,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KY_21197,,,0,6631,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KY_21199,,,0,30596,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KY_21201,,,0,826,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KY_21203,,,0,6871,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KY_21205,,,0,12992,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KY_21207,,,0,8363,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KY_21209,,,0,32339,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KY_21211,,,0,23387,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KY_21213,,,0,9593,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_KY_21215,,,0,5948,,,,,,,,,,,,,,,,,,,,,,,,,,
